,Start Time,Duration,Run ID,Name,Source Type,Source Name,User,Status,LOC_f1,LOC_number,LOC_precision,LOC_recall,ORG_f1,ORG_number,ORG_precision,ORG_recall,PER_f1,PER_number,PER_precision,PER_recall,overall_accuracy,overall_f1,overall_precision,overall_recall,proj_ratio,slurm_job,pipeline_type,dataset,lang,task,eval_type,aligner,Unnamed: 0,candidate_matching,candidate_selection
117,,1.8min,9c050a340489443c97972787429fdc5f,thoughtful-shad-450,,,,FINISHED,0.5951307484220019,562.0,0.603290676416819,0.5871886120996441,0.2783505154639175,569.0,0.5217391304347826,0.1898066783831282,0.6325581395348837,356.0,0.7058823529411765,0.5730337078651685,0.8210584752035529,0.5075098814229249,0.6155321188878236,0.4317417619367855,0.7728252525252522,450729.0,backtrans_candidates,xtreme,af,pipeline_eval,compare_to_original,awesome,117.0,argmax,dummy
118,,2.7min,8ba252d6a2bd4e11acfc8d3f26348780,adaptable-squid-703,,,,FINISHED,0.5897166841552991,450.0,0.558648111332008,0.6244444444444445,0.2741935483870968,340.0,0.4358974358974359,0.2,0.5587828492392808,381.0,0.5906432748538012,0.5301837270341208,0.8301655426118946,0.507366482504604,0.5504495504495505,0.4705380017079419,0.8491833333333333,450760.0,candidates,xtreme,te,pipeline_eval,compare_to_original,awesome,118.0,argmax,ner
119,,1.4min,c92d7d6efb704f1c875ce993ebffa757,adventurous-deer-295,,,,FINISHED,0.4497354497354497,414.0,0.4970760233918128,0.4106280193236715,0.2789783889980353,364.0,0.4896551724137931,0.195054945054945,0.7109974424552429,450.0,0.8373493975903614,0.6177777777777778,0.6602830974188176,0.5070835368832438,0.6336996336996337,0.4226384364820847,0.6688499999999998,450742.0,backtrans_candidates,xtreme,hi,pipeline_eval,compare_to_original,awesome,119.0,argmax,dummy
120,,1.2min,9f939ca027db4d8d9f4391c586fdd84e,placid-pig-747,,,,FINISHED,0.5470085470085471,52.0,0.4923076923076923,0.6153846153846154,0.4545454545454545,40.0,0.5769230769230769,0.375,0.48,25.0,0.48,0.48,0.7595870206489675,0.5064377682403434,0.5086206896551724,0.5042735042735043,1.01,450747.0,candidates,xtreme,jv,pipeline_eval,compare_to_original,simalign,120.0,argmax,dummy
121,,1.5min,dc253f4ebe234de1bdc212432cd26fa3,judicious-crab-500,,,,FINISHED,0.4497354497354497,414.0,0.4970760233918128,0.4106280193236715,0.2946954813359528,364.0,0.5172413793103449,0.206043956043956,0.6982097186700768,450.0,0.822289156626506,0.6066666666666667,0.6604496253122398,0.5061064973131412,0.6324786324786325,0.4218241042345277,0.6688499999999998,450742.0,backtrans_candidates,xtreme,hi,pipeline_eval,compare_to_original,simalign,121.0,argmax,dummy
122,,2.8min,598d8a64e1c9483985d31290e9b80816,persistent-seal-559,,,,FINISHED,0.5314068813517815,4820.0,0.6483417986256349,0.450207468879668,0.2736258019767644,4087.0,0.4696428571428571,0.1930511377538536,0.6504816955684006,4842.0,0.8603465851172273,0.5229244114002478,0.7332294642084307,0.5056402228463557,0.6889585947302383,0.3993744999636337,0.5939952157287159,450745.0,backtrans_candidates,xtreme,it,pipeline_eval,compare_to_original,awesome,122.0,argmax,ner
123,,1.7min,50f9e3e5f8c44fc49c70fb593f60095a,debonair-boar-369,,,,FINISHED,0.4970297029702971,525.0,0.5175257731958763,0.4780952380952381,0.3326959847036329,364.0,0.5471698113207547,0.239010989010989,0.6546003016591253,375.0,0.7534722222222222,0.5786666666666667,0.7626427406199021,0.505464480874317,0.5954935622317596,0.4390822784810126,0.7500273809523811,450752.0,candidates,xtreme,mr,pipeline_eval,compare_to_original,simalign,123.0,argmax,ner
124,,1.3min,669659b2be4b4f08811448287f94b015,trusting-bat-497,,,,FINISHED,0.4636118598382749,414.0,0.524390243902439,0.4154589371980676,0.2494887525562372,364.0,0.488,0.1675824175824175,0.7028423772609819,450.0,0.8395061728395061,0.6044444444444445,0.6474604496253122,0.5037406483790523,0.6499356499356499,0.4112377850162866,0.6305166666666665,450742.0,align_tgt,xtreme,hi,pipeline_eval,compare_to_original,awesome,124.0,,
125,,1.4min,0087d8fad10141ff934dece64fca26c8,rogue-roo-141,,,,FINISHED,0.5494505494505495,39.0,0.4807692307692308,0.6410256410256411,0.2222222222222222,29.0,0.5714285714285714,0.1379310344827586,0.5789473684210527,43.0,0.6666666666666666,0.5116279069767442,0.6421471172962226,0.5024630541871922,0.5543478260869565,0.4594594594594595,0.8816666666666666,450766.0,candidates,xtreme,yo,pipeline_eval,compare_to_original,awesome,125.0,argmax,ner
126,,2.7min,223824104bf646b480389897382f3c50,traveling-cod-953,,,,FINISHED,0.4733296521258973,4985.0,0.5265356265356266,0.4298896690070211,0.3721860930465233,3885.0,0.5284090909090909,0.2872586872586872,0.6414741621044199,4499.0,0.8033444816053512,0.5338964214269838,0.6647467783692586,0.5022847256111087,0.6172045355429568,0.4234422918692497,0.7168616906296316,450740.0,candidates,xtreme,fr,pipeline_eval,compare_to_original,simalign,126.0,argmax,ner
127,,2.9min,15e2c92bf066469ab12534765db17a7e,crawling-mule-708,,,,FINISHED,0.4916467780429593,443.0,0.5215189873417722,0.4650112866817156,0.3872180451127819,354.0,0.5786516853932584,0.2909604519774011,0.5926928281461434,407.0,0.6596385542168675,0.538083538083538,0.7621525196967445,0.5007112375533428,0.5834254143646409,0.4385382059800664,0.7441666666666665,450751.0,candidates,xtreme,ml,pipeline_eval,compare_to_original,simalign,127.0,argmax,ner
128,,2.4min,504249ed93bc4aa8be8933cc0693bea2,awesome-moth-415,,,,FINISHED,0.4703666777445441,4985.0,0.525235032162296,0.425877632898696,0.370762361501571,3885.0,0.5185013876040703,0.2885456885456886,0.6415698838606326,4499.0,0.8031417112299465,0.5341186930428984,0.6651394827937284,0.5005096388211832,0.6140713353632014,0.4223950931258882,0.7190495164149572,450740.0,candidates,xtreme,fr,pipeline_eval,compare_to_original,awesome,128.0,argmax,ner
129,,1.8min,1c2741244b0846bbacb521dfe10865da,salty-squid-846,,,,FINISHED,0.5882352941176471,562.0,0.5892857142857143,0.5871886120996441,0.3,569.0,0.5545023696682464,0.2056239015817223,0.5895061728395062,356.0,0.6541095890410958,0.5365168539325843,0.8157846039970392,0.5003921568627451,0.6001881467544685,0.4290517821116341,0.7840808080808079,450729.0,backtrans_candidates,xtreme,af,pipeline_eval,compare_to_original,simalign,129.0,argmax,dummy
130,,1.4min,e33197cd99a843d48719488e16a8d839,powerful-deer-58,,,,FINISHED,0.486810551558753,443.0,0.5191815856777494,0.4582392776523702,0.391713747645951,354.0,0.5875706214689266,0.2937853107344633,0.591891891891892,407.0,0.6576576576576577,0.538083538083538,0.7648283038501561,0.4997624703087885,0.5837957824639289,0.4368770764119601,0.7450083333333329,450751.0,candidates,xtreme,ml,pipeline_eval,compare_to_original,awesome,130.0,argmax,ner
131,,3.7min,09dfcdc2abe14d6babf809dbe5ab2180,delicate-rat-145,,,,FINISHED,0.511599210266535,4961.0,0.6595609290486796,0.4178593025599677,0.3654496883348174,4157.0,0.7037037037037037,0.2468126052441664,0.5851253252979045,4750.0,0.8373186985495884,0.4496842105263158,0.8091575691784609,0.4980970504281637,0.7319630872483222,0.3774877415633112,0.4994890181224005,450733.0,backtrans_candidates,xtreme,de,pipeline_eval,compare_to_original,simalign,131.0,argmax,ner
132,,2.9min,84bdae80c9bb4d9fbc70f54ee72b2aad,clean-mink-599,,,,FINISHED,0.5064420218037661,4961.0,0.6570234651237544,0.4120137069139286,0.3662272889205557,4157.0,0.7055593685655457,0.2472937214337262,0.5846238180074003,4750.0,0.8374558303886925,0.4490526315789473,0.8088093726317515,0.4961159033503312,0.7315530569219958,0.3753244880299971,0.4982574272133096,450733.0,backtrans_candidates,xtreme,de,pipeline_eval,compare_to_original,awesome,132.0,argmax,ner
133,,1.1min,eeb4e2d2b872469d8aba94efa276935e,skillful-finch-8,,,,FINISHED,0.537037037037037,52.0,0.5178571428571429,0.5576923076923077,0.4375,40.0,0.5833333333333334,0.35,0.48,25.0,0.48,0.48,0.7448377581120944,0.4954954954954955,0.5238095238095238,0.4700854700854701,0.913,450747.0,align_src,xtreme,jv,pipeline_eval,compare_to_original,simalign,133.0,,
134,,1.5min,0d3026815fdd40f993b4564f5e3ff954,adventurous-moth-998,,,,FINISHED,0.4285714285714285,414.0,0.4968152866242038,0.3768115942028985,0.26,364.0,0.4779411764705882,0.1785714285714285,0.708171206225681,450.0,0.8504672897196262,0.6066666666666667,0.6474604496253122,0.4942471235617809,0.6407263294422828,0.4022801302931596,0.6230999999999999,450742.0,backtrans_candidates,xtreme,hi,pipeline_eval,compare_to_original,awesome,134.0,argmax,ner
135,,1.6min,7e8eee6daffb4af6892a26d6b6d753a5,sedate-skunk-750,,,,FINISHED,0.4279835390946502,414.0,0.4952380952380952,0.3768115942028985,0.26,364.0,0.4779411764705882,0.1785714285714285,0.708171206225681,450.0,0.8504672897196262,0.6066666666666667,0.6474604496253122,0.494,0.6398963730569949,0.4022801302931596,0.6235999999999999,450742.0,backtrans_candidates,xtreme,hi,pipeline_eval,compare_to_original,simalign,135.0,argmax,ner
136,,2.1min,dbc0b90f62524c9b8a26844232683935,gentle-sow-189,,,,FINISHED,0.473313192346425,525.0,0.5021367521367521,0.4476190476190476,0.3346007604562737,364.0,0.5432098765432098,0.2417582417582417,0.644776119402985,375.0,0.7322033898305085,0.576,0.7615551930396954,0.4924623115577889,0.5827027027027027,0.4264240506329114,0.7536011904761905,450752.0,candidates,xtreme,mr,pipeline_eval,compare_to_original,awesome,136.0,argmax,ner
137,,3.5min,542e5cc955f6414e8474db111aed2141,worried-sloth-6,,,,FINISHED,0.5695321700032117,5671.0,0.7247956403269755,0.4690530770587198,0.3237209302325581,3982.0,0.624551328068916,0.2184831742842792,0.5192049021073084,4510.0,0.796423658872077,0.3851441241685144,0.7924409204668779,0.4920820292427711,0.7270844837106571,0.3718844877497705,0.5066999665121771,450743.0,backtrans_candidates,xtreme,hu,pipeline_eval,compare_to_original,simalign,137.0,argmax,ner
138,,1.4min,091d8b241b19496fae658f596a5d326e,peaceful-vole-487,,,,FINISHED,0.4572192513368984,414.0,0.5119760479041916,0.4130434782608695,0.2459677419354838,364.0,0.4621212121212121,0.1675824175824175,0.6718146718146718,450.0,0.7981651376146789,0.58,0.647127393838468,0.4878772884710539,0.6216897856242118,0.4014657980456026,0.6440166666666666,450742.0,align_tgt,xtreme,hi,pipeline_eval,compare_to_original,simalign,138.0,,
139,,3.1min,a4249413fca241838698d373361a8d63,rebellious-stoat-116,,,,FINISHED,0.5375101144376373,5133.0,0.6608868675383741,0.4529514903565166,0.3608229294883066,3908.0,0.5767284991568297,0.2625383828045036,0.5260837619397501,4684.0,0.843941537010844,0.3821520068317677,0.7549752120485891,0.4863075249491557,0.6930439471555675,0.3745719489981785,0.5507992521367518,450755.0,backtrans_candidates,xtreme,nl,pipeline_eval,compare_to_original,simalign,139.0,argmax,ner
140,,3.3min,e9d157439274465c94d1335decaf61ae,receptive-hare-908,,,,FINISHED,0.6075949367088608,4476.0,0.6390532544378699,0.579088471849866,0.3168666196189132,3655.0,0.446100347739692,0.2456908344733242,0.4661905485488528,4033.0,0.6020408163265306,0.3803620133895363,0.8033992897006595,0.4835185987199846,0.5830335383544157,0.4130220322262413,0.7166972945845009,450734.0,backtrans_candidates,xtreme,el,pipeline_eval,compare_to_original,simalign,140.0,argmax,dummy
141,,2.6min,b12a477e704743c9a75e1c94d2640a03,zealous-finch-588,,,,FINISHED,0.5316132031613204,5133.0,0.6588879285508499,0.4455484122345607,0.3574527155995141,3908.0,0.555256064690027,0.2635619242579324,0.5259444362781126,4684.0,0.8442661632845682,0.3819385140905209,0.7543878198350603,0.4823807274444969,0.6858294157152451,0.3720218579234973,0.5543227453102451,450755.0,backtrans_candidates,xtreme,nl,pipeline_eval,compare_to_original,awesome,141.0,argmax,ner
142,,2.4min,eeadb6cbb7e3465d8f36708db59dc1b1,monumental-deer-687,,,,FINISHED,0.601546201987974,4476.0,0.6673019330247754,0.5475871313672922,0.3042443474811583,3655.0,0.5529920692141312,0.2098495212038303,0.4706794911573068,4033.0,0.6286779941980937,0.3761467889908257,0.7943992235237024,0.4822528899526404,0.6336143449752442,0.3892634001973035,0.6145793394024281,450734.0,align_tgt,xtreme,el,pipeline_eval,compare_to_original,simalign,142.0,,
143,,1.5min,7bb7c36983c04deab77362f3252fd97f,worried-bug-833,,,,FINISHED,0.4977578475336323,436.0,0.4868421052631579,0.5091743119266054,0.3167259786476868,383.0,0.4972067039106145,0.2323759791122715,0.5849802371541503,422.0,0.658753709198813,0.5260663507109005,0.7555616968357054,0.4816990510619068,0.5483539094650206,0.4294923448831587,0.7891642857142854,450759.0,candidates,xtreme,ta,pipeline_eval,compare_to_original,simalign,143.0,argmax,ner
144,,1.3min,170408c78577411b99092ecfeeeeed1e,loud-shrike-33,,,,FINISHED,0.4957264957264957,52.0,0.4461538461538462,0.5576923076923077,0.4545454545454545,40.0,0.5769230769230769,0.375,0.48,25.0,0.48,0.48,0.7551622418879056,0.4806866952789699,0.4827586206896552,0.4786324786324786,1.013,450747.0,candidates,xtreme,jv,pipeline_eval,compare_to_original,awesome,144.0,argmax,dummy
145,,2.3min,9278b4fdb8564c63aac49fd879a9c0d4,righteous-bear-308,,,,FINISHED,0.4980554205153135,4820.0,0.6012323943661971,0.425103734439834,0.2429614181438998,4087.0,0.4193161367726454,0.1710300954245167,0.6348840189670639,4842.0,0.8365417088821344,0.5115654688145395,0.720938284428287,0.4796878586183154,0.6501991040318567,0.3800276383736999,0.5982656479076485,450745.0,align_tgt,xtreme,it,pipeline_eval,compare_to_original,simalign,145.0,,
146,,2.9min,49a3542dbbb04bfa8c7eaef530d2d462,unique-shrew-127,,,,FINISHED,0.5973257602650573,4476.0,0.6349685534591195,0.5638963360142984,0.3165716260584068,3655.0,0.4296435272045028,0.2506155950752394,0.4679878048780488,4033.0,0.6074396517609814,0.3806099677659311,0.8030684049147421,0.4784113857101645,0.5762103312485523,0.4089937520552449,0.7239072852474328,450734.0,backtrans_candidates,xtreme,el,pipeline_eval,compare_to_original,awesome,146.0,argmax,dummy
147,,2.6min,8fac62c539d04de694277214f99e07ad,spiffy-frog-180,,,,FINISHED,0.5448584854114304,5671.0,0.7163793103448276,0.4396050079351084,0.3185310099306727,3982.0,0.6273062730627307,0.2134605725765946,0.5148009015777611,4510.0,0.7986013986013986,0.3798226164079822,0.7893845097561516,0.4782670387362247,0.7243553008595989,0.3569865141566052,0.4963745664110703,450743.0,backtrans_candidates,xtreme,hu,pipeline_eval,compare_to_original,awesome,147.0,argmax,ner
148,,3.0min,47976096bbbd4574870846eff891ce0d,casual-mole-702,,,,FINISHED,0.5004777830864788,4820.0,0.5898085585585585,0.4346473029045643,0.2383193277310924,4087.0,0.3805689747718733,0.1734768779055542,0.6359928626051492,4842.0,0.8305592543275633,0.5152829409334986,0.7237699546190847,0.4780765066762902,0.6294096686067229,0.3854098479889447,0.6295028225108233,450745.0,backtrans_candidates,xtreme,it,pipeline_eval,compare_to_original,simalign,148.0,argmax,dummy
149,,1.8min,e35328c050974419b31b3f5a3d6e89ae,placid-moth-508,,,,FINISHED,0.490682463285203,4820.0,0.605543710021322,0.4124481327800829,0.2480809490579204,4087.0,0.4322188449848024,0.1739662344017616,0.634284245695194,4842.0,0.8394557823129252,0.5097067327550598,0.7184404792818192,0.4780496831197668,0.6567107269954245,0.3758091497563459,0.5865516125541129,450745.0,align_tgt,xtreme,it,pipeline_eval,compare_to_original,awesome,149.0,,
150,,2.0min,c95e7e2b2b074fce86ab25c7c639fcbb,dashing-mole-952,,,,FINISHED,0.5909824866476213,4476.0,0.6654545454545454,0.5315013404825737,0.3044069112793632,3655.0,0.5240641711229946,0.214500683994528,0.4719874804381847,4033.0,0.6397963512940178,0.373915199603273,0.7934286281516776,0.4768272764393629,0.6288368336025848,0.3840019730351858,0.616381164799253,450734.0,align_tgt,xtreme,el,pipeline_eval,compare_to_original,awesome,150.0,,
151,,2.8min,e98fbbd3f6d144b59abe89ae069b2bd1,burly-jay-939,,,,FINISHED,0.4865989474972463,4961.0,0.6193146417445483,0.4007256601491635,0.3353927625772285,4157.0,0.629973474801061,0.2285301900408948,0.5734571272528673,4750.0,0.8158508158508159,0.4421052631578947,0.8029002724125924,0.4761814744801512,0.6908941305540318,0.3632823766945486,0.513765879594262,450733.0,backtrans_candidates,xtreme,de,pipeline_eval,compare_to_original,awesome,151.0,argmax,dummy
152,,4.0min,84dd910e713149ca9602f5209565d8e0,merciful-skunk-969,,,,FINISHED,0.4887483274540809,4961.0,0.6162576687116564,0.4049586776859504,0.3240479548660084,4157.0,0.6066006600660065,0.2210728891027183,0.5787965616045845,4750.0,0.8224117875145405,0.4465263157894736,0.8029002724125924,0.4758269720101781,0.6865651346206146,0.3640755696567638,0.517209970503353,450733.0,backtrans_candidates,xtreme,de,pipeline_eval,compare_to_original,simalign,152.0,argmax,dummy
153,,2.6min,64f265db91e74cf4a00fe5547b84c65c,illustrious-elk-591,,,,FINISHED,0.4877403846153846,4820.0,0.5797142857142857,0.420954356846473,0.2506316321374431,4087.0,0.4021621621621621,0.1820406165891852,0.6329501915708812,4842.0,0.8293172690763052,0.5117719950433705,0.722990936182315,0.4754833159777245,0.6297673302950347,0.3819186849952724,0.6243867236652242,450745.0,backtrans_candidates,xtreme,it,pipeline_eval,compare_to_original,awesome,153.0,argmax,dummy
154,,2.6min,f68f51b6970b4d4a95f77e1132441542,adventurous-seal-223,,,,FINISHED,0.5099174439798435,5160.0,0.5706743460523158,0.4608527131782945,0.30959327269607,4142.0,0.5353115727002967,0.2177691936262675,0.5569013373706788,4396.0,0.6252124645892351,0.5020473157415832,0.7798576479127157,0.475476603119584,0.5848433169899808,0.4005694261936049,0.7024607385319371,450741.0,candidates,xtreme,he,pipeline_eval,compare_to_original,simalign,154.0,argmax,ner
155,,1.2min,0e730b00a4ae477ba411f3b3671dd3af,sneaky-bear-692,,,,FINISHED,0.490566037735849,52.0,0.4814814814814814,0.5,0.4444444444444444,40.0,0.6086956521739131,0.35,0.48,25.0,0.48,0.48,0.7345132743362832,0.4748858447488584,0.5098039215686274,0.4444444444444444,0.8959999999999999,450747.0,align_src,xtreme,jv,pipeline_eval,compare_to_original,awesome,155.0,,
156,,2.7min,752b80b5f8514cf3934e0018ae6a07e0,powerful-loon-846,,,,FINISHED,0.5316279069767441,4725.0,0.5899354838709677,0.4838095238095238,0.2959984683132299,3576.0,0.4693381906496661,0.2161633109619686,0.5428293316028553,3959.0,0.7587301587301587,0.4225814599646375,0.6051879432076259,0.473507780057037,0.6123980846382814,0.3859706362153344,0.6152457961482966,450735.0,backtrans_candidates,xtreme,es,pipeline_eval,compare_to_original,simalign,156.0,argmax,ner
157,,2.1min,448ec5861a0a4bb483400d3f3e2c0777,nosy-moth-815,,,,FINISHED,0.4406061593612514,5855.0,0.4212494157968531,0.4618274978650726,0.3718375018071418,4319.0,0.4949961508852963,0.2977541097476268,0.5921861281826163,4249.0,0.5548015628213038,0.6349729348081902,0.7963780754815007,0.4726000777302759,0.4818443804034582,0.4637038064203009,1.004536827339327,450750.0,model_transfer,xtreme,ko,pipeline_eval,compare_to_original,,157.0,,
158,,1.6min,0398aba948dc4e7a80bd3ba9972a9115,nervous-pig-663,,,,FINISHED,0.4835414301929626,436.0,0.4786516853932584,0.4885321100917431,0.3174603174603174,383.0,0.4891304347826087,0.2349869451697128,0.5748663101604278,422.0,0.6595092024539877,0.509478672985782,0.7522454055547879,0.4717668488160291,0.5424083769633508,0.4174053182917002,0.7773309523809523,450759.0,candidates,xtreme,ta,pipeline_eval,compare_to_original,awesome,158.0,argmax,ner
159,,1.5min,aa9166774d54406f89958f3bce9cdf3e,lyrical-seal-8,,,,FINISHED,0.5176211453744494,443.0,0.5053763440860215,0.5304740406320542,0.3187390542907181,354.0,0.4193548387096774,0.2570621468926554,0.5292620865139949,407.0,0.5488126649076517,0.5110565110565111,0.7483276349041177,0.471523178807947,0.5032987747408105,0.4435215946843854,0.8852833333333333,450751.0,candidates,xtreme,ml,pipeline_eval,compare_to_original,simalign,159.0,argmax,dummy
160,,1.3min,c531c2f0abc4444d857d98f4bb97196c,burly-finch-368,,,,FINISHED,0.529968454258675,436.0,0.4893203883495146,0.5779816513761468,0.29,383.0,0.4009216589861751,0.227154046997389,0.5372005044136192,422.0,0.5741239892183289,0.504739336492891,0.7521072267514163,0.4709897610921502,0.5004533091568449,0.4448025785656728,0.8958071428571429,450759.0,candidates,xtreme,ta,pipeline_eval,compare_to_original,simalign,160.0,argmax,dummy
161,,1.8min,b0c6b5b7c77148548d8c9c8c5e45a949,able-roo-47,,,,FINISHED,0.5424390243902439,450.0,0.4834782608695652,0.6177777777777778,0.2178988326848248,340.0,0.3218390804597701,0.1647058823529411,0.5357575757575759,381.0,0.4977477477477477,0.5800524934383202,0.8087063151440834,0.4695431472081218,0.4652137468566639,0.4739538855678907,1.0178333333333334,450760.0,candidates,xtreme,te,pipeline_eval,compare_to_original,simalign,161.0,argmax,dummy
162,,2.3min,26475222d6a44965932b21bf66d8b90f,shivering-kite-496,,,,FINISHED,0.521187932855969,4725.0,0.5851344227727991,0.4698412698412698,0.2952582069495105,3576.0,0.4709124311083895,0.2150447427293065,0.5420318078545926,3959.0,0.758057194734453,0.4218236928517302,0.6036120938711821,0.4684766214177979,0.6106159895150721,0.3800163132137031,0.610181467421468,450735.0,backtrans_candidates,xtreme,es,pipeline_eval,compare_to_original,awesome,162.0,argmax,ner
163,,2.4min,332ef09331be456c940f220627170a6a,enthused-sloth-351,,,,FINISHED,0.4951572532375666,5160.0,0.5646562422437329,0.440891472868217,0.3076129919230108,4142.0,0.5336911150864639,0.2160791887976823,0.5553030303030304,4396.0,0.6240068104426788,0.5002274795268425,0.7778558216852801,0.4683356594556873,0.5816901408450704,0.3919550299313768,0.6979753572377924,450741.0,candidates,xtreme,he,pipeline_eval,compare_to_original,awesome,163.0,argmax,ner
164,,2.1min,bbdf3eae396d404aabbe4bf5d97ca764,unequaled-squid-28,,,,FINISHED,0.4767486303987768,4961.0,0.6478531855955678,0.3771417053013505,0.3094523630907727,4157.0,0.7021276595744681,0.1984604281934087,0.5728408622820267,4750.0,0.8235294117647058,0.4391578947368421,0.7968273149949818,0.467357310398749,0.7249848392965433,0.3448226132102682,0.4577356625074274,450733.0,align_tgt,xtreme,de,pipeline_eval,compare_to_original,awesome,164.0,,
165,,1.9min,5cd7d5e3be9c411cbdf7d6256c2d2839,nimble-newt-565,,,,FINISHED,0.5378486055776893,450.0,0.4873646209386281,0.6,0.2456140350877192,340.0,0.3641618497109826,0.1852941176470588,0.5163636363636364,381.0,0.4797297297297297,0.5590551181102362,0.8101778050275904,0.466268146883006,0.466268146883006,0.466268146883006,1.0065166666666667,450760.0,candidates,xtreme,te,pipeline_eval,compare_to_original,awesome,165.0,argmax,dummy
166,,3.1min,1faa674e51064e7ebdfc4ffe9c5f0abd,rare-ape-375,,,,FINISHED,0.4749526813880126,4961.0,0.634952766531714,0.3793590002015722,0.2989231340512439,4157.0,0.6550040683482506,0.1936492662978109,0.5766333378989179,4750.0,0.8251666013328106,0.4431578947368421,0.7976056366876267,0.4649718610518145,0.7105575326215896,0.3455436977213729,0.4676957115270352,450733.0,align_tgt,xtreme,de,pipeline_eval,compare_to_original,simalign,166.0,,
167,,2.2min,57d25a4b34204301a7a507a809e9301c,gifted-tern-23,,,,FINISHED,0.5402073958129523,5160.0,0.545436586329514,0.5350775193798449,0.2839526204770404,4142.0,0.4329539831766452,0.211250603573153,0.5043812267434882,4396.0,0.5339263024142312,0.4779344858962693,0.7706913909765634,0.4642336947726169,0.5206934107823561,0.4188202657322237,0.8298470155882144,450741.0,candidates,xtreme,he,pipeline_eval,compare_to_original,simalign,167.0,argmax,dummy
168,,1.2min,14aba08c5ba14b298958ceb6f864b0f7,sincere-quail-517,,,,FINISHED,0.5370187561697927,562.0,0.6031042128603105,0.4839857651245551,0.2219101123595505,569.0,0.5524475524475524,0.1388400702987697,0.6151368760064413,356.0,0.720754716981132,0.5365168539325843,0.8050518134715026,0.4620630861040068,0.6309662398137369,0.3644922663080027,0.6293065656565657,450729.0,align_tgt,xtreme,af,pipeline_eval,compare_to_original,awesome,168.0,,
169,,1.2min,7bd740f114074b29ae754c74f83922cf,enchanting-crab-120,,,,FINISHED,0.5116796440489433,443.0,0.5043859649122807,0.5191873589164786,0.3041958041958042,354.0,0.3990825688073394,0.2457627118644068,0.5197452229299363,407.0,0.5396825396825397,0.5012285012285013,0.7455031960755166,0.4618794326241135,0.4952471482889733,0.4327242524916943,0.8799166666666666,450751.0,candidates,xtreme,ml,pipeline_eval,compare_to_original,awesome,169.0,argmax,dummy
170,,1.2min,8ac87eb0c53e41bbbdc05cee51ff26f9,puzzled-grouse-902,,,,FINISHED,0.4657863145258103,388.0,0.4359550561797752,0.5,0.1528089887640449,374.0,0.4788732394366197,0.0909090909090909,0.6144721233689205,432.0,0.6301703163017032,0.5995370370370371,0.6688558589699274,0.4592173503064592,0.5253505933117584,0.4078726968174204,0.7464833333333333,450758.0,align_src,xtreme,sw,pipeline_eval,compare_to_original,simalign,170.0,,
171,,2.1min,569b456cc8ed4b2998eb233bb2b7cd36,dapper-penguin-384,,,,FINISHED,0.5309716391932016,5160.0,0.5628391578033427,0.5025193798449612,0.2553956834532374,4142.0,0.5007052186177715,0.171414775470787,0.5120534058598096,4396.0,0.5607906850798808,0.4711101000909918,0.7553908829107255,0.4590023915271609,0.5529944433010907,0.3923200467221492,0.7349489854750524,450741.0,align_src,xtreme,he,pipeline_eval,compare_to_original,simalign,171.0,,
172,,1.4min,d742bcd288f44e738dadacd21881d2d5,persistent-asp-815,,,,FINISHED,0.511727078891258,436.0,0.4780876494023904,0.5504587155963303,0.2961730449251247,383.0,0.4082568807339449,0.2323759791122715,0.5196451204055766,422.0,0.55858310626703,0.485781990521327,0.750310902307586,0.4587628865979381,0.4912603495860165,0.4302981466559226,0.8862238095238095,450759.0,candidates,xtreme,ta,pipeline_eval,compare_to_original,awesome,172.0,argmax,dummy
173,,2.6min,817f299bfed547a0b029c5aad7ae1422,respected-stoat-715,,,,FINISHED,0.4202610966057441,4985.0,0.4383442265795207,0.4036108324974924,0.3572000640717603,3885.0,0.4728583545377438,0.287001287001287,0.5891820580474935,4499.0,0.7247646867900033,0.4963325183374083,0.6531838147598685,0.4581588169929053,0.5344500947252966,0.4009275188869773,0.7959869287248691,450740.0,candidates,xtreme,fr,pipeline_eval,compare_to_original,simalign,173.0,argmax,dummy
174,,4.7min,e209a079d72645e0bd791f8645c3cfce,bald-hawk-69,,,,FINISHED,0.5189786059351277,5133.0,0.6335299073294018,0.4395090590298071,0.3066013844335641,3908.0,0.4506203473945409,0.2323439099283521,0.511137162954279,4684.0,0.8149532710280374,0.372331340734415,0.7469161908789738,0.4578144676087869,0.6360808709175739,0.3575956284153005,0.5770450180375175,450755.0,backtrans_candidates,xtreme,nl,pipeline_eval,compare_to_original,awesome,174.0,argmax,dummy
175,,5.0min,d24e053fc8424793a534103f944208de,incongruous-doe-671,,,,FINISHED,0.5188150520416334,5133.0,0.6282548476454294,0.4418468731735827,0.3045616415126335,3908.0,0.4514831573655103,0.2297850562947799,0.5118663932024612,4684.0,0.8155929038281979,0.3729718189581554,0.7466929818378327,0.4577471350041927,0.634672522929854,0.357959927140255,0.577919901487401,450755.0,backtrans_candidates,xtreme,nl,pipeline_eval,compare_to_original,simalign,175.0,argmax,dummy
